NAME,c_tenants,c_renters,c_rentcash,c_rent100,c_rent149,c_rent199,c_rent249,c_rent299,c_rent349,c_rent399,c_rent449,c_rent499,c_rent549,c_rent599,c_rent649,c_rent699,c_rent749,c_rent799,c_rent899,c_rent999,c_rent1249,c_rent1499,c_rent1999,c_rent2000,med_rent,med_hhinc,state_fips,county_fips,tract_fips,year,FIPS_11_digit
"Census Tract 101.01, Monterey County, California",1010,768,768,0,0,8,0,0,0,0,0,0,0,9,21,45,8,21,80,80,59,128,256,46700,1354.0,47925.0,06,053,010101,2018,06053010101
"Census Tract 105.01, Monterey County, California",2125,399,399,0,0,0,0,0,0,0,5,12,0,47,0,0,20,0,0,13,34,29,146,583500,1635.0,77080.0,06,053,010501,2018,06053010501
"Census Tract 110, Monterey County, California",2381,688,569,0,0,0,0,70,0,0,0,11,0,0,0,0,0,0,14,0,74,42,141,80133490,1761.0,100064.0,06,053,011000,2018,06053011000
"Census Tract 3361.02, Contra Costa County, California",2778,2467,2415,0,0,0,42,0,14,38,0,0,0,0,0,0,0,0,0,45,537,774,915,50000,1422.0,44181.0,06,013,336102,2018,06013336102
"Census Tract 3371, Contra Costa County, California",1235,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,62,872906,2078.0,125016.0,06,013,337100,2018,06013337100
"Census Tract 3383.01, Contra Costa County, California",1113,128,128,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8351726,2700.0,164861.0,06,013,338301,2018,06013338301
"Census Tract 3382.01, Contra Costa County, California",1416,181,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,41,240948,2135.0,106087.0,06,013,338201,2018,06013338201
"Census Tract 5036.01, Los Angeles County, California",1194,114,114,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,42,24,0,24000,1196.0,87273.0,06,037,503601,2018,06037503601
"Census Tract 5036.02, Los Angeles County, California",1203,160,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,57,313296,2081.0,97287.0,06,037,503602,2018,06037503602
"Census Tract 5037.02, Los Angeles County, California",1712,516,471,0,0,0,0,0,0,0,0,0,22,0,0,11,0,0,0,0,110,48,146,10420100,1652.0,77869.0,06,037,503702,2018,06037503702
"Census Tract 5040.02, Los Angeles County, California",1514,260,249,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,93,49,17,522600,1349.0,100237.0,06,037,504002,2018,06037504002
"Census Tract 5041.01, Los Angeles County, California",1355,476,451,0,0,0,16,28,9,0,0,34,0,21,0,0,17,27,14,0,42,94,85,56800,1297.0,70774.0,06,037,504101,2018,06037504101
"Census Tract 5300.05, Los Angeles County, California",1427,267,206,0,0,0,27,0,0,0,0,0,0,0,0,0,28,9,40,0,0,12,51,39000,,84934.0,06,037,530005,2018,06037530005
"Census Tract 5302.04, Los Angeles County, California",1144,856,835,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,18,54,242,148,272,691800,1401.0,57125.0,06,037,530204,2018,06037530204
"Census Tract 5334.02, Los Angeles County, California",1021,727,718,0,0,0,0,0,0,0,0,10,9,19,0,70,37,0,60,149,182,108,58,160,1007.0,32314.0,06,037,533402,2018,06037533402
"Census Tract 5316.03, Los Angeles County, California",869,580,576,0,0,0,0,0,0,0,5,11,15,0,13,23,20,35,72,74,117,120,63,8000,1043.0,42781.0,06,037,531603,2018,06037531603
"Census Tract 5320.02, Los Angeles County, California",964,597,579,0,0,0,0,0,0,0,0,0,5,16,0,10,34,33,17,38,171,155,80,16400,1200.0,41833.0,06,037,532002,2018,06037532002
"Census Tract 5321.01, Los Angeles County, California",1779,1309,1282,0,0,0,0,0,0,24,0,19,51,0,0,23,12,0,49,63,376,420,215,191100,1264.0,41547.0,06,037,532101,2018,06037532101
"Census Tract 118.01, San Diego County, California",1091,723,682,0,0,0,0,0,0,0,0,0,0,8,0,15,8,17,33,174,172,69,181,5000,1125.0,46384.0,06,073,011801,2018,06073011801
"Census Tract 122, San Diego County, California",906,450,428,0,0,0,0,0,0,4,0,0,16,0,5,12,12,6,78,32,38,49,122,203400,1306.0,54318.0,06,073,012200,2018,06073012200
"Census Tract 123.02, San Diego County, California",718,608,604,4,0,5,4,72,17,0,8,0,4,0,25,26,4,23,23,71,93,133,89,3000,1043.0,28661.0,06,073,012302,2018,06073012302
"Census Tract 128, San Diego County, California",1364,727,687,0,0,0,30,26,13,15,0,0,0,0,0,0,0,0,78,97,111,155,55,107000,1190.0,58314.0,06,073,012800,2018,06073012800
"Census Tract 131.04, San Diego County, California",1932,1620,1572,0,0,0,17,11,0,10,0,12,0,0,0,11,8,27,44,59,391,436,420,124200,1362.0,54221.0,06,073,013104,2018,06073013104
"Census Tract 145, San Diego County, California",1340,733,717,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,57,225,116,112,1335700,1378.0,60058.0,06,073,014500,2018,06073014500
"Census Tract 134.09, San Diego County, California",1737,629,620,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,55,272,164572910,1908.0,84097.0,06,073,013409,2018,06073013409
"Census Tract 140.01, San Diego County, California",1518,657,618,0,0,0,0,0,17,0,0,0,14,18,0,0,0,0,18,56,133,154,64,756900,1336.0,55313.0,06,073,014001,2018,06073014001
"Census Tract 144, San Diego County, California",1584,1439,1439,0,0,0,0,100,42,25,35,0,9,0,0,11,9,49,132,97,295,285,317,33000,1178.0,33824.0,06,073,014400,2018,06073014400
"Census Tract 150, San Diego County, California",2680,1904,1869,0,0,0,0,42,12,0,0,0,0,0,0,0,77,0,13,42,94,251,846,4425000,1738.0,70491.0,06,073,015000,2018,06073015000
"Census Tract 100.03, San Diego County, California",1526,178,178,0,0,0,0,0,0,0,0,0,0,10,0,0,29,0,0,0,22,31,31,450100,1476.0,76161.0,06,073,010003,2018,06073010003
"Census Tract 95.04, San Diego County, California",2080,477,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,136,102,39961112,1679.0,163000.0,06,073,009504,2018,06073009504
"Census Tract 98.01, San Diego County, California",2113,916,894,0,0,0,0,12,40,0,32,0,12,61,0,0,0,0,17,0,0,87,329,2139100,1783.0,87047.0,06,073,009801,2018,06073009801
"Census Tract 98.05, San Diego County, California",1967,530,516,0,0,0,0,7,0,0,0,0,0,0,0,0,0,26,15,94,19,79,149,1262458,1560.0,86625.0,06,073,009805,2018,06073009805
"Census Tract 100.11, San Diego County, California",940,338,338,0,0,0,16,12,19,0,0,0,6,0,0,0,0,0,41,0,23,23,90,802800,1661.0,73000.0,06,073,010011,2018,06073010011
"Census Tract 100.14, San Diego County, California",4340,1850,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,71,732,713153360,1984.0,90461.0,06,073,010014,2018,06073010014
"Census Tract 102, San Diego County, California",2599,1594,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,375,226,466,20770420,1531.0,60806.0,06,073,010200,2018,06073010200
"Census Tract 105.01, San Diego County, California",572,281,273,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,28,10,43,35,66,70700,1549.0,70233.0,06,073,010501,2018,06073010501
"Census Tract 106.01, San Diego County, California",952,219,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3563102,3468.0,125000.0,06,073,010601,2018,06073010601
"Census Tract 170.36, San Diego County, California",1172,506,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,281,8144560,1895.0,111250.0,06,073,017036,2018,06073017036
"Census Tract 166.16, San Diego County, California",1374,642,601,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,8,77,76,232,1540380,1766.0,67917.0,06,073,016616,2018,06073016616
"Census Tract 167.01, San Diego County, California",3528,1277,1264,0,0,0,0,0,0,0,15,0,0,35,0,0,0,12,0,41,208,290,500,5169043,1531.0,84071.0,06,073,016701,2018,06073016701
"Census Tract 170.35, San Diego County, California",1166,757,753,12,22,8,24,76,19,7,0,17,8,0,24,43,12,0,0,0,12,20,144,66211280,1752.0,76346.0,06,073,017035,2018,06073017035
"Census Tract 170.46, San Diego County, California",1367,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5171200,2549.0,127321.0,06,073,017046,2018,06073017046
"Census Tract 170.49, San Diego County, California",964,388,362,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,8,42,74,46,54,594558,1446.0,97000.0,06,073,017049,2018,06073017049
"Census Tract 173.06, San Diego County, California",1121,146,146,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,23,0,0,1620610,2700.0,125662.0,06,073,017306,2018,06073017306
"Census Tract 177.02, San Diego County, California",1363,767,744,0,0,0,0,0,0,21,0,0,0,0,0,19,0,0,11,15,61,119,170,151557547,1871.0,104688.0,06,073,017702,2018,06073017702
"Census Tract 178.01, San Diego County, California",2436,980,948,0,0,0,0,0,0,0,14,0,0,17,0,0,0,0,0,0,15,50,526,136893467,1859.0,85740.0,06,073,017801,2018,06073017801
"Census Tract 178.10, San Diego County, California",2075,803,803,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,23,35,279,1801167933,2018.0,104707.0,06,073,017810,2018,06073017810
"Census Tract 180, San Diego County, California",1773,1347,1323,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,14,165,205,389,-2147483648,1837.0,86454.0,06,073,018000,2018,06073018000
"Census Tract 182, San Diego County, California",2521,1918,1874,0,0,0,0,19,0,0,0,0,47,0,0,0,0,0,148,100,467,472,374,14710000,1333.0,48134.0,06,073,018200,2018,06073018200
"Census Tract 185.07, San Diego County, California",2863,988,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,57,148,274,34891320,1968.0,72443.0,06,073,018507,2018,06073018507
"Census Tract 30.03, San Diego County, California",1600,445,428,0,0,0,0,0,0,0,0,0,0,5,8,0,18,43,0,15,18,46,80,12614550,1881.0,66983.0,06,073,003003,2018,06073003003
"Census Tract 31.05, San Diego County, California",1138,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36,29,118,934500,1879.0,70175.0,06,073,003105,2018,06073003105
"Census Tract 32.01, San Diego County, California",1440,937,924,0,0,0,8,0,0,0,0,0,0,4,7,0,0,0,0,0,16,77,494,21776250,1854.0,56346.0,06,073,003201,2018,06073003201
"Census Tract 32.09, San Diego County, California",1800,1038,1030,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,41,76,237,346,231,88000,1358.0,63182.0,06,073,003209,2018,06073003209
"Census Tract 33.01, San Diego County, California",947,626,620,0,0,0,0,0,0,0,0,7,0,0,13,23,15,19,36,35,159,160,96,471000,1255.0,47043.0,06,073,003301,2018,06073003301
"Census Tract 34.01, San Diego County, California",2135,892,819,0,0,49,0,0,0,0,0,0,0,44,0,37,0,0,17,61,56,162,361,3200,1475.0,61907.0,06,073,003401,2018,06073003401
"Census Tract 42, San Diego County, California",2331,715,689,0,0,0,0,22,0,0,0,0,0,0,0,13,52,10,19,0,49,28,239,14594180,1817.0,114321.0,06,073,004200,2018,06073004200
"Census Tract 43, San Diego County, California",1758,999,999,0,26,0,0,0,0,0,29,0,0,12,24,18,0,33,83,88,108,154,191,15643340,1377.0,72656.0,06,073,004300,2018,06073004300
"Census Tract 56, San Diego County, California",3042,2374,2292,0,0,14,17,122,94,44,76,89,72,53,31,42,19,0,93,110,119,109,258,-2147483648,1581.0,69670.0,06,073,005600,2018,06073005600
"Census Tract 81.01, San Diego County, California",1739,979,979,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,33,0,35,142,306,2106815116,1868.0,84905.0,06,073,008101,2018,06073008101
"Census Tract 83.13, San Diego County, California",812,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,32126,3310.0,192083.0,06,073,008313,2018,06073008313
"Census Tract 83.31, San Diego County, California",890,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23367340,3175.0,153690.0,06,073,008331,2018,06073008331
"Census Tract 83.43, San Diego County, California",1961,1519,1519,0,0,0,0,0,0,9,0,0,0,0,0,0,0,85,0,0,52,231,689,319106028,1778.0,61112.0,06,073,008343,2018,06073008343
"Census Tract 83.45, San Diego County, California",1740,1069,994,0,0,0,0,0,0,9,0,0,11,8,0,9,0,0,0,0,11,116,413,1991604612,1903.0,81250.0,06,073,008345,2018,06073008345
"Census Tract 83.55, San Diego County, California",995,286,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7613980,2531.0,98809.0,06,073,008355,2018,06073008355
"Census Tract 83.56, San Diego County, California",1400,577,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,45,122,202,12124410,1761.0,98304.0,06,073,008356,2018,06073008356
"Census Tract 83.59, San Diego County, California",1864,1556,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,105,241,953,1992300,1715.0,58818.0,06,073,008359,2018,06073008359
"Census Tract 5750.02, Los Angeles County, California",1867,1044,1022,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,15,36,143,193,356,19548170,1647.0,71094.0,06,037,575002,2018,06037575002
"Census Tract 83.60, San Diego County, California",2248,1121,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,57,312,423,2386300,1702.0,81250.0,06,073,008360,2018,06073008360
"Census Tract 85.04, San Diego County, California",2219,752,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,98,36,61,207,23524037,1855.0,77791.0,06,073,008504,2018,06073008504
"Census Tract 87.02, San Diego County, California",1788,1046,1046,0,0,0,0,0,18,0,0,0,29,0,0,0,9,0,0,0,113,137,438,18911300,1748.0,78125.0,06,073,008702,2018,06073008702
"Census Tract 5752.02, Los Angeles County, California",1206,1023,1016,0,0,0,0,8,0,0,0,7,34,30,7,0,42,23,66,230,237,135,155,42000,1064.0,40952.0,06,037,575202,2018,06037575202
"Census Tract 5766.01, Los Angeles County, California",2796,2347,2347,0,0,0,0,0,0,0,0,15,0,0,26,37,30,13,54,90,696,428,556,1974113430,1374.0,63099.0,06,037,576601,2018,06037576601
"Census Tract 5768.02, Los Angeles County, California",1874,1415,1415,0,0,0,0,0,0,0,0,0,8,0,36,0,11,31,84,145,400,209,408,555023,1245.0,58969.0,06,037,576802,2018,06037576802
"Census Tract 5776.02, Los Angeles County, California",1623,555,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,230,169103298,2093.0,89149.0,06,037,577602,2018,06037577602
"Census Tract 6002.01, Los Angeles County, California",1379,1207,1199,0,23,16,0,0,36,18,31,0,30,42,44,0,41,25,22,55,247,323,238,8000,1219.0,34408.0,06,037,600201,2018,06037600201
"Census Tract 6008.01, Los Angeles County, California",1269,228,222,0,0,0,7,20,0,0,0,0,0,0,0,0,11,0,10,31,24,0,62,57000,1565.0,86331.0,06,037,600801,2018,06037600801
"Census Tract 6009.12, Los Angeles County, California",1442,803,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,61,270,149,131,102000,1241.0,50600.0,06,037,600912,2018,06037600912
"Census Tract 6014.02, Los Angeles County, California",1276,450,428,0,0,0,0,0,0,0,0,11,0,0,0,0,0,45,57,32,55,148,72,8000,1274.0,55714.0,06,037,601402,2018,06037601402
"Census Tract 6015.02, Los Angeles County, California",882,665,655,0,0,0,0,0,0,0,16,0,5,0,16,24,28,7,49,43,183,142,102,132106,1191.0,45132.0,06,037,601502,2018,06037601502
"Census Tract 6021.03, Los Angeles County, California",2127,1794,1751,0,0,0,0,54,62,0,27,0,0,0,38,16,0,59,126,204,500,422,213,300,1145.0,37548.0,06,037,602103,2018,06037602103
"Census Tract 6021.06, Los Angeles County, California",2008,1636,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,23,66,180,369,502,246,168,69000,1086.0,48646.0,06,037,602106,2018,06037602106
"Census Tract 6026, Los Angeles County, California",2877,991,991,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,133,421,188,108,1071800,1206.0,54631.0,06,037,602600,2018,06037602600
"Census Tract 6027, Los Angeles County, California",1279,290,290,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,14,82,83,591900,1596.0,89495.0,06,037,602700,2018,06037602700
"Census Tract 6029, Los Angeles County, California",1313,618,618,0,0,0,0,10,0,26,0,18,57,6,16,16,56,25,15,81,76,103,90,16700,979.0,33750.0,06,037,602900,2018,06037602900
"Census Tract 6201.01, Los Angeles County, California",2201,891,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,33,100,363,97176630,1868.0,97639.0,06,037,620101,2018,06037620101
"Census Tract 6501.02, Los Angeles County, California",751,171,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,73,181250,1702.0,96172.0,06,037,650102,2018,06037650102
"Census Tract 6505.02, Los Angeles County, California",1501,478,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,254,76358211,1931.0,118324.0,06,037,650502,2018,06037650502
"Census Tract 6506.03, Los Angeles County, California",1465,606,589,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,53,209,82,144,1102348,1291.0,86726.0,06,037,650603,2018,06037650603
"Census Tract 6508, Los Angeles County, California",2759,1047,996,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,38,85,-2147483648,2725.0,85607.0,06,037,650800,2018,06037650800
"Census Tract 6704.06, Los Angeles County, California",655,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1157,2909.0,170125.0,06,037,670406,2018,06037670406
"Census Tract 7007, Los Angeles County, California",1101,79,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27000,1915.0,209890.0,06,037,700700,2018,06037700700
"Census Tract 7028.02, Los Angeles County, California",898,479,479,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,5,44,63,257,47101133,1731.0,90000.0,06,037,702802,2018,06037702802
"Census Tract 9006.05, Los Angeles County, California",2122,823,812,0,0,0,0,0,0,60,111,53,52,0,0,65,54,0,100,70,25,63,128,31000,811.0,40238.0,06,037,900605,2018,06037900605
"Census Tract 9007.01, Los Angeles County, California",1613,909,843,25,0,0,8,0,34,0,0,0,8,54,0,22,0,0,12,52,280,215,119,8006,1184.0,37883.0,06,037,900701,2018,06037900701
"Census Tract 9010.07, Los Angeles County, California",639,156,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,58,11,44,10000,1244.0,94750.0,06,037,901007,2018,06037901007
"Census Tract 2731, Los Angeles County, California",1110,578,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,40,27,5,-2147483648,3175.0,115000.0,06,037,273100,2018,06037273100
"Census Tract 2653.03, Los Angeles County, California",1396,1348,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,29,30,137,347,-2147483648,2111.0,17338.0,06,037,265303,2018,06037265303
"Census Tract 2674.02, Los Angeles County, California",2671,2259,2259,0,0,0,0,0,0,0,0,0,17,0,0,0,49,16,0,95,127,198,965,-2147483648,1825.0,74748.0,06,037,267402,2018,06037267402
"Census Tract 38.01, Tulare County, California",1045,747,747,0,0,0,9,0,0,10,18,8,19,19,0,27,87,9,196,92,134,90,29,0,885.0,41956.0,06,107,003801,2018,06107003801
"Census Tract 1901, Los Angeles County, California",2770,2698,2683,0,0,0,51,0,0,88,0,0,0,0,0,17,0,0,144,78,378,546,993,233634151,1520.0,52097.0,06,037,190100,2018,06037190100
"Census Tract 1923, Los Angeles County, California",1378,869,869,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25,71,156,200,140849690,1939.0,100938.0,06,037,192300,2018,06037192300
"Census Tract 1951, Los Angeles County, California",1999,773,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,178,236,521748219,1874.0,124536.0,06,037,195100,2018,06037195100
"Census Tract 6202.01, Los Angeles County, California",926,635,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,160,-2147483648,2573.0,130761.0,06,037,620201,2018,06037620201
"Census Tract 2326, Los Angeles County, California",1904,999,999,9,0,25,0,22,25,21,23,21,0,0,18,0,0,30,79,80,257,147,111,7925270,1143.0,35645.0,06,037,232600,2018,06037232600
"Census Tract 2340, Los Angeles County, California",1975,657,649,0,0,0,0,8,0,0,0,14,0,5,0,17,48,0,101,100,40,135,134,926120,1197.0,56708.0,06,037,234000,2018,06037234000
"Census Tract 2343, Los Angeles County, California",2254,1730,1717,10,0,0,71,40,17,0,0,0,0,0,36,36,0,40,124,183,349,416,345,350150,1216.0,43904.0,06,037,234300,2018,06037234300
"Census Tract 2373, Los Angeles County, California",1945,1009,996,0,0,0,0,58,10,32,0,0,0,12,0,0,49,72,96,60,230,67,216,94000,1118.0,34784.0,06,037,237300,2018,06037237300
"Census Tract 2375, Los Angeles County, California",873,709,709,6,10,10,0,0,21,0,9,14,25,37,30,42,15,24,62,88,135,119,62,0,956.0,33040.0,06,037,237500,2018,06037237500
"Census Tract 1991.20, Los Angeles County, California",1116,871,856,0,8,0,17,27,0,0,7,12,0,24,0,19,46,35,95,82,283,137,53,11000,1049.0,35776.0,06,037,199120,2018,06037199120
"Census Tract 2044.20, Los Angeles County, California",939,859,833,0,9,13,0,28,5,0,7,5,10,5,42,16,32,34,88,123,234,122,54,6000,1000.0,27865.0,06,037,204420,2018,06037204420
"Census Tract 2013.01, Los Angeles County, California",1108,561,535,0,11,13,8,33,0,0,0,9,9,30,22,17,24,24,42,67,125,44,27,22008,938.0,46250.0,06,037,201301,2018,06037201301
"Census Tract 2036, Los Angeles County, California",1365,971,971,0,0,0,0,32,10,15,0,7,11,0,16,0,43,0,65,140,232,183,132,622300,1158.0,50612.0,06,037,203600,2018,06037203600
"Census Tract 2041.10, Los Angeles County, California",853,538,504,0,0,0,6,21,0,0,0,6,25,0,18,0,6,0,51,49,179,61,82,0,1098.0,46875.0,06,037,204110,2018,06037204110
"Census Tract 2046, Los Angeles County, California",1180,931,887,0,0,0,0,16,18,0,0,0,16,19,0,64,61,24,139,118,247,47,92,26000,973.0,31042.0,06,037,204600,2018,06037204600
"Census Tract 2049.20, Los Angeles County, California",647,365,345,0,0,0,0,0,23,7,0,11,0,0,0,6,21,6,29,66,107,21,32,16000,1008.0,40273.0,06,037,204920,2018,06037204920
"Census Tract 2063, Los Angeles County, California",2438,2415,2399,438,17,33,57,574,166,95,218,211,76,125,61,50,29,0,65,113,71,0,0,0,324.0,10294.0,06,037,206300,2018,06037206300
"Census Tract 2077.10, Los Angeles County, California",2940,2528,2498,0,0,0,0,194,38,0,23,40,32,21,93,15,65,25,90,0,19,44,167,-2147483648,2429.0,90667.0,06,037,207710,2018,06037207710
"Census Tract 889.01, Orange County, California",1729,899,890,0,0,0,0,29,0,24,10,10,8,11,0,0,0,0,6,5,95,265,275,1143800,1483.0,53185.0,06,059,088901,2018,06059088901
"Census Tract 889.03, Orange County, California",2065,929,920,0,0,0,0,0,0,23,0,0,35,0,0,0,10,0,20,0,63,107,364,20364310,1777.0,64698.0,06,059,088903,2018,06059088903
"Census Tract 889.05, Orange County, California",1331,700,641,0,0,0,0,27,0,0,0,11,7,0,0,0,0,17,19,33,88,100,117,17041110,1579.0,51706.0,06,059,088905,2018,06059088905
"Census Tract 992.32, Orange County, California",1856,273,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,56796741,2873.0,97444.0,06,059,099232,2018,06059099232
"Census Tract 992.37, Orange County, California",1224,247,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,54523972,2923.0,128056.0,06,059,099237,2018,06059099237
"Census Tract 992.39, Orange County, California",1316,126,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,3104228,3149.0,116833.0,06,059,099239,2018,06059099239
"Census Tract 992.47, Orange County, California",762,359,359,0,0,0,0,19,0,6,5,0,0,5,0,0,0,6,0,10,37,81,174,16000,1530.0,66389.0,06,059,099247,2018,06059099247
